retweet behavior,SIGIR 2012: Modeling user posting behavior on social media
science beijing,SIGIR 2012: Modeling user posting behavior on social media
social friend,SIGIR 2012: Modeling user posting behavior on social media
social medium social,SIGIR 2012: Modeling user posting behavior on social media
subject descriptor,SIGIR 2012: Modeling user posting behavior on social media
user participation,SIGIR 2012: Modeling user posting behavior on social media
yang institute,SIGIR 2012: Modeling user posting behavior on social media
yang zhang,SIGIR 2012: Modeling user posting behavior on social media
yao wu,SIGIR 2012: Modeling user posting behavior on social media
zhiheng xu,SIGIR 2012: Modeling user posting behavior on social media
abstract similarity,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
average precision,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
bit allocation weight,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
color edge gabor,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
comparison algorithm to,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
data set,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
experimental result,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
experimental setup,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
experimental testbed,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
experimentation keywords image retrieval,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
general term algorithm,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
hit item,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
hoi school,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
image retrieval hao xia,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
inria holiday,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
introduction similarity,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
kernel for,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
kernel function,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
klsh dt,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
nanyang technological university singapore,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
nearest neighbor,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
pengcheng wu,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
qualitative performance finally,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
rong jin computer science,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
singapore moe,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
state university east lansing,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
subject descriptor,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
symbol meaning,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
time efficiency finally,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
u army research,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
wapt zt,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
weighted bit allocation,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval
alex smola yahoo,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
behavior relation interplay,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
bri model similar,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
chang yahoo,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
computing georgia tech,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
discounted cumulative gain,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
epinion yahoo,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
friendshipinterest propagation,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
hongyuan zha college,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
logistic regression,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
model rmse,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
network shuang hong yang college,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
nsf grant,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
performance keywords,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
rand fip corr,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
relation analysis,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
semisupervised bri,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
social tie,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
subject descriptor,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks
algorithm keywords,SIGIR 2012: Social-network analysis using topic models
barack obama,SIGIR 2012: Social-network analysis using topic models
britney spear,SIGIR 2012: Social-network analysis using topic models
case experiment,SIGIR 2012: Social-network analysis using topic models
cha ucla computer science dept los angeles,SIGIR 2012: Social-network analysis using topic models
christopher moghbel,SIGIR 2012: Social-network analysis using topic models
community user topic,SIGIR 2012: Social-network analysis using topic models
edge generative model,SIGIR 2012: Social-network analysis using topic models
experiment setting for,SIGIR 2012: Social-network analysis using topic models
general assembly,SIGIR 2012: Social-network analysis using topic models
general term experimentation,SIGIR 2012: Social-network analysis using topic models
group topic,SIGIR 2012: Social-network analysis using topic models
jong han park,SIGIR 2012: Social-network analysis using topic models
junghoo cho,SIGIR 2012: Social-network analysis using topic models
kevin rose,SIGIR 2012: Social-network analysis using topic models
latent dirichlet allocation,SIGIR 2012: Social-network analysis using topic models
los angeles,SIGIR 2012: Social-network analysis using topic models
nested chinese restaurant process,SIGIR 2012: Social-network analysis using topic models
relationship graph,SIGIR 2012: Social-network analysis using topic models
social network before,SIGIR 2012: Social-network analysis using topic models
statistic value,SIGIR 2012: Social-network analysis using topic models
subject descriptor,SIGIR 2012: Social-network analysis using topic models
symbol meaning,SIGIR 2012: Social-network analysis using topic models
topic search,SIGIR 2012: Social-network analysis using topic models
aaronastanford canadian,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
alka yagnik,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
anjelina jolie,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
ashton kutcher,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
atpworldtour politics,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
barack obama,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
bio major,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
bio query,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
bonjovi tennis tennis,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
bp america,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
brazil niloy ganguly,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
cbs news,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
cbsnews music,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
charlie kindel founder,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
chuck grassley,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
claire mccaskill,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
computer science,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
conclusion a twitter,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
courteneycox american,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
daniel tunkelang,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
edsonbuddle soccer,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
english actress,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
film saving hubble,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
flipbooks news,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
gohsep emergency,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
grantwahl sport illustrated,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
gummadi mpi-sws,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
harry potter,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
hubblehugger77 space explorer,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
ian soboroff,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
iit kharagpur microsoft,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
iphone news,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
itunes music music,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
james caverlee,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
jimmy fallon,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
justin timberlake,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
la lakers,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
lady gaga,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
latenvironment environmental,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
leverage twitter list twitter,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
list meta-data,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
list user,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
mactweeter account,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
maria grineva,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
mark sanderson,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
mean average,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
microblogs saptarshi ghosh,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
national ocean,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
new york,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
nwf national wildlife,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
phone power,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
program committee,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
random information,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
ranked query,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
reuters latest,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
sachin tendulkar,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
shay given ireland,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
sigir2010 people,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
social strategy shaman,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
sony music,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
subject descriptor,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
taylorswift13 bio,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
technology iphone,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
tie query linux,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
time soccer,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
tuaw unofficial apple weblog,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
twitter list,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
twitter wtf,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
u national team,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
uscg u coast,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
user extract,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
werner vogels,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
windowsphonenl window phone,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
yoga journal,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs
abstract enterprise,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
almaden san jose,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
benny kimelfeld,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
corpus statistic,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
discounted cumulative gain,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
enterprise search zhuowei bao university,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
extended dataset,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
globally greedy,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
ibm research,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
index query,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
intel xeon,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
intelligent information system,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
introduction while,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
labeled dataset,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
locally greedy,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
mean reciprocal rank,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
pennsylvania philadelphia,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
query final,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
standard software installer,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
subject descriptor,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
such s,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
theory keywords,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
yunyao li,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search
abstract query,SIGIR 2012: Time-sensitive query auto-completion
daily smape,SIGIR 2012: Time-sensitive query auto-completion
experimentation keywords query,SIGIR 2012: Time-sensitive query auto-completion
failure analysis,SIGIR 2012: Time-sensitive query auto-completion
general term algorithm,SIGIR 2012: Time-sensitive query auto-completion
google trend,SIGIR 2012: Time-sensitive query auto-completion
introduction query,SIGIR 2012: Time-sensitive query auto-completion
kira radinsky technion,SIGIR 2012: Time-sensitive query auto-completion
latent dirichlet allocation,SIGIR 2012: Time-sensitive query auto-completion
parameter estimation,SIGIR 2012: Time-sensitive query auto-completion
qac candidate,SIGIR 2012: Time-sensitive query auto-completion
sarah burke,SIGIR 2012: Time-sensitive query auto-completion
sarah palin,SIGIR 2012: Time-sensitive query auto-completion
shokouhi microsoft research cambridge,SIGIR 2012: Time-sensitive query auto-completion
subject descriptor,SIGIR 2012: Time-sensitive query auto-completion
technology haifa,SIGIR 2012: Time-sensitive query auto-completion
testbed spearman,SIGIR 2012: Time-sensitive query auto-completion
work query,SIGIR 2012: Time-sensitive query auto-completion
abstract query,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
baseline dataset method,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
channel model,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
chengxiang zhai department,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
component besides,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
computer science,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
conditional random field,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
correction result,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
dataset error type,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
discriminative training,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
dynamic programming,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
else9 do,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
error type further,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
f1 mi,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
ghmm compared,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
ghmm model,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
hidden markov model,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
hmm for,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
hmm model,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
hmms permission,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
hmmscoring function for,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
huizhong duan,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
init set,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
init z,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
lexicon dataset lexicon type,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
lexicon l0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
lexicon size,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
merge multiple splitting word splitting,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
microsoft live lab,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
microsoft speller,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
microsoft web,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
microsoft wrod breaker service,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
model another,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
msr speller,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
multiple word,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
predicted correction,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
query spelling correction yanen li,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
query spelling error type example correction,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
recall dataset,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
result in,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
runtime comparison,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
subject descriptor,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
tokk viterbi,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
trusted lexicon,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
type operation spelling error deletion,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
weighted edit distance,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction
act of wand,SIGIR 2012: Learning to predict response times for online query scheduling
actual execution,SIGIR 2012: Learning to predict response times for online query scheduling
aquery efficiency,SIGIR 2012: Learning to predict response times for online query scheduling
broker queue,SIGIR 2012: Learning to predict response times for online query scheduling
craig macdonald,SIGIR 2012: Learning to predict response times for online query scheduling
daat full,SIGIR 2012: Learning to predict response times for online query scheduling
dynamic pruning,SIGIR 2012: Learning to predict response times for online query scheduling
elia gammaencoded,SIGIR 2012: Learning to predict response times for online query scheduling
elia unary,SIGIR 2012: Learning to predict response times for online query scheduling
full algorithm,SIGIR 2012: Learning to predict response times for online query scheduling
iadh ounis,SIGIR 2012: Learning to predict response times for online query scheduling
national research council,SIGIR 2012: Learning to predict response times for online query scheduling
nicola tonellotto2,SIGIR 2012: Learning to predict response times for online query scheduling
num628 scheduling full algorithm,SIGIR 2012: Learning to predict response times for online query scheduling
online query scheduling craig macdonald1,SIGIR 2012: Learning to predict response times for online query scheduling
posting re,SIGIR 2012: Learning to predict response times for online query scheduling
query efficiency,SIGIR 2012: Learning to predict response times for online query scheduling
query length agg,SIGIR 2012: Learning to predict response times for online query scheduling
query length feat,SIGIR 2012: Learning to predict response times for online query scheduling
queue length,SIGIR 2012: Learning to predict response times for online query scheduling
retrieval keywords,SIGIR 2012: Learning to predict response times for online query scheduling
retrieval strategy full maxscore wand,SIGIR 2012: Learning to predict response times for online query scheduling
rmse full sum,SIGIR 2012: Learning to predict response times for online query scheduling
root mean square error,SIGIR 2012: Learning to predict response times for online query scheduling
server we,SIGIR 2012: Learning to predict response times for online query scheduling
setup all,SIGIR 2012: Learning to predict response times for online query scheduling
shortest job,SIGIR 2012: Learning to predict response times for online query scheduling
subject descriptor,SIGIR 2012: Learning to predict response times for online query scheduling
sum table,SIGIR 2012: Learning to predict response times for online query scheduling
term statistic,SIGIR 2012: Learning to predict response times for online query scheduling
wand figure,SIGIR 2012: Learning to predict response times for online query scheduling
avgquerytf average,SIGIR 2012: Prefetching query results and its impact on search engines
avgtermlength avg,SIGIR 2012: Prefetching query results and its impact on search engines
barla cambazoglu yahoo,SIGIR 2012: Prefetching query results and its impact on search engines
experimentation keywords,SIGIR 2012: Prefetching query results and its impact on search engines
fabrizio silvestri,SIGIR 2012: Prefetching query results and its impact on search engines
frequency queryfreq no,SIGIR 2012: Prefetching query results and its impact on search engines
index index user,SIGIR 2012: Prefetching query results and its impact on search engines
maxquerytf max,SIGIR 2012: Prefetching query results and its impact on search engines
mindoctf minimum,SIGIR 2012: Prefetching query results and its impact on search engines
minquerytf minimum,SIGIR 2012: Prefetching query results and its impact on search engines
online ordering to,SIGIR 2012: Prefetching query results and its impact on search engines
search engine simon jonassen norwegian university,SIGIR 2012: Prefetching query results and its impact on search engines
strategy online,SIGIR 2012: Prefetching query results and its impact on search engines
subject descriptor,SIGIR 2012: Prefetching query results and its impact on search engines
sumdoctf sum,SIGIR 2012: Prefetching query results and its impact on search engines
sumquerytf sum,SIGIR 2012: Prefetching query results and its impact on search engines
technology trondheim,SIGIR 2012: Prefetching query results and its impact on search engines
term design,SIGIR 2012: Prefetching query results and its impact on search engines
termcount no,SIGIR 2012: Prefetching query results and its impact on search engines
timegap time,SIGIR 2012: Prefetching query results and its impact on search engines
work herein,SIGIR 2012: Prefetching query results and its impact on search engines
abstract cache,SIGIR 2012: Online result cache invalidation for real-time web search
addition modification deletion,SIGIR 2012: Online result cache invalidation for real-time web search
bai yahoo,SIGIR 2012: Online result cache invalidation for real-time web search
cache invalidation,SIGIR 2012: Online result cache invalidation for real-time web search
cip fr,SIGIR 2012: Online result cache invalidation for real-time web search
cip online,SIGIR 2012: Online result cache invalidation for real-time web search
crawler document,SIGIR 2012: Online result cache invalidation for real-time web search
general term algorithm,SIGIR 2012: Online result cache invalidation for real-time web search
hit hit,SIGIR 2012: Online result cache invalidation for real-time web search
hit query result fresh result document,SIGIR 2012: Online result cache invalidation for real-time web search
index search,SIGIR 2012: Online result cache invalidation for real-time web search
indexer online,SIGIR 2012: Online result cache invalidation for real-time web search
indexer query,SIGIR 2012: Online result cache invalidation for real-time web search
junqueira yahoo,SIGIR 2012: Online result cache invalidation for real-time web search
miss figure,SIGIR 2012: Online result cache invalidation for real-time web search
miss hit hit,SIGIR 2012: Online result cache invalidation for real-time web search
online invalidator query,SIGIR 2012: Online result cache invalidation for real-time web search
performance keywords,SIGIR 2012: Online result cache invalidation for real-time web search
stale likely,SIGIR 2012: Online result cache invalidation for real-time web search
subject descriptor,SIGIR 2012: Online result cache invalidation for real-time web search
work caching,SIGIR 2012: Online result cache invalidation for real-time web search
bruce croft center,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
clueweb09 category,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
computer science university,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
cpr win,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
cumulative proportionality,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
diversity model,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
general term algorithm,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
ideal dp,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
intelligent information retrieval department,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
massachusetts amherst,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
new zealand1,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
noisy aspect,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
proportionality let,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
retrieval collection,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
retrieval model,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
search result diversification van dang,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
setup query,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
subject descriptor,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
waterloo spam,SIGIR 2012: Diversity by proportionality: an election-based approach to search result diversification
abstract a,SIGIR 2012: Learning to rank social update streams
brian davison,SIGIR 2012: Learning to rank social update streams
clicked update,SIGIR 2012: Learning to rank social update streams
comment baseline,SIGIR 2012: Learning to rank social update streams
company news,SIGIR 2012: Learning to rank social update streams
computer science,SIGIR 2012: Learning to rank social update streams
data summary april,SIGIR 2012: Learning to rank social update streams
dataset before,SIGIR 2012: Learning to rank social update streams
experimental setting,SIGIR 2012: Learning to rank social update streams
feature bias model,SIGIR 2012: Learning to rank social update streams
feature model,SIGIR 2012: Learning to rank social update streams
feature we,SIGIR 2012: Learning to rank social update streams
grant number,SIGIR 2012: Learning to rank social update streams
information retrieval,SIGIR 2012: Learning to rank social update streams
job seeker product update,SIGIR 2012: Learning to rank social update streams
joseph adler,SIGIR 2012: Learning to rank social update streams
lehigh university,SIGIR 2012: Learning to rank social update streams
linear model,SIGIR 2012: Learning to rank social update streams
linkedin corp,SIGIR 2012: Learning to rank social update streams
linkedin founded,SIGIR 2012: Learning to rank social update streams
matrix factorization,SIGIR 2012: Learning to rank social update streams
mean average,SIGIR 2012: Learning to rank social update streams
mountain view,SIGIR 2012: Learning to rank social update streams
national science foundation,SIGIR 2012: Learning to rank social update streams
netflix prize,SIGIR 2012: Learning to rank social update streams
pairwise learning,SIGIR 2012: Learning to rank social update streams
parameter sensitivity analysis,SIGIR 2012: Learning to rank social update streams
recommender system,SIGIR 2012: Learning to rank social update streams
retrieval general term algorithm,SIGIR 2012: Learning to rank social update streams
ron bekkerman,SIGIR 2012: Learning to rank social update streams
rooted mean squared error,SIGIR 2012: Learning to rank social update streams
social stream,SIGIR 2012: Learning to rank social update streams
subject descriptor,SIGIR 2012: Learning to rank social update streams
tensor factorization,SIGIR 2012: Learning to rank social update streams
abstract twitter,SIGIR 2012: Collaborative personalized tweet recommendation
chronological explicit feature term,SIGIR 2012: Collaborative personalized tweet recommendation
collaborative ranking,SIGIR 2012: Collaborative personalized tweet recommendation
compared method,SIGIR 2012: Collaborative personalized tweet recommendation
computer science,SIGIR 2012: Collaborative personalized tweet recommendation
ctr component matrix,SIGIR 2012: Collaborative personalized tweet recommendation
dongchuan road,SIGIR 2012: Collaborative personalized tweet recommendation
enpeng yao,SIGIR 2012: Collaborative personalized tweet recommendation
feature component,SIGIR 2012: Collaborative personalized tweet recommendation
feature relation,SIGIR 2012: Collaborative personalized tweet recommendation
followee count,SIGIR 2012: Collaborative personalized tweet recommendation
follower count,SIGIR 2012: Collaborative personalized tweet recommendation
google news,SIGIR 2012: Collaborative personalized tweet recommendation
guoqing zheng,SIGIR 2012: Collaborative personalized tweet recommendation
hash tag,SIGIR 2012: Collaborative personalized tweet recommendation
hash tag count,SIGIR 2012: Collaborative personalized tweet recommendation
kailong chen,SIGIR 2012: Collaborative personalized tweet recommendation
lebron james,SIGIR 2012: Collaborative personalized tweet recommendation
level decomposition,SIGIR 2012: Collaborative personalized tweet recommendation
mention count,SIGIR 2012: Collaborative personalized tweet recommendation
