trec legal,0,SIGIR 2012: Automatic term mismatch diagnosis for selective query expansion,515,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION
vector regression,0,SIGIR 2012: Automatic term mismatch diagnosis for selective query expansion,515,PERSON
abstract search,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
bruce croft center,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
complex query,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
conditional random field,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
information retrieval permission,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
intelligent information retrieval,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
intelligent information retrieval computer science department university,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
morph pattern,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
mutual information,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
name doc topic,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
original query,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
original query original,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
parameter analysis,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
pattern wiki,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
performance keywords,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
porter stemmer,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
query clarity,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
query distribution,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
query representation,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
query scope,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
query substitution,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON,PERSON
retrieval general term algorithm,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
sequential dependence model,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
subject descriptor,0,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
subset query,1,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
substituted query,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
tree for,0,SIGIR 2012: Generating reformulation trees for complex queries,525,ORGANIZATION
verbose query,1,SIGIR 2012: Generating reformulation trees for complex queries,525,PERSON
basic retrieval model,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
computer science,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
experimentation keywords pseudo relevance feedback,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
financial time,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
general term algorithm,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
hal method,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
hal space,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
hyperspace analogue,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
information technology york university,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
jimmy xiangji huang2,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
knowledge management research lab,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
million query,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
model rocchio,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
mutual information,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON,PERSON
okapi bm25,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
parameter setting,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
prf model,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,ORGANIZATION
proximitybased term frequency,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
pseudo relevance feedback,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
query expansion,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
rocchio lm,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON,PERSON,PERSON,PERSON
rocchio rm3,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
subject descriptor,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
task query doc,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
wall street journal,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,FACILITY
window size,1,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
zheng ye2,0,SIGIR 2012: Proximity-based rocchio's model for pseudo relevance,535,PERSON
abstract user,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
automation chinese academy,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
breaking news,1,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
bursty word,1,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
else sample,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
experimentation keywords twitter,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
general term algorithm,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
google buzz,1,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
graphical framework,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
labeled result,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
laden figure,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
latent dirichlet allocation,1,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
latent topic,1,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION,ORGANIZATION
mention behavior,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
mixture latent topic model framework we,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
mixture model,1,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
model of,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
model parameter we,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
retweet behavior,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
science beijing,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
social friend,1,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
social medium social,0,SIGIR 2012: Modeling user posting behavior on social media,545,ORGANIZATION
subject descriptor,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
user participation,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
yang institute,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
yang zhang,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
yao wu,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
zhiheng xu,0,SIGIR 2012: Modeling user posting behavior on social media,545,PERSON
abstract similarity,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
average precision,1,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
bit allocation weight,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
color edge gabor,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
comparison algorithm to,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
data set,1,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON,PERSON
experimental result,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
experimental setup,1,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
experimental testbed,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
experimentation keywords image retrieval,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
general term algorithm,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
hit item,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
hoi school,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
image retrieval hao xia,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
inria holiday,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
introduction similarity,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
kernel for,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
kernel function,1,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
klsh dt,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
nanyang technological university singapore,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
nearest neighbor,1,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
pengcheng wu,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
qualitative performance finally,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
rong jin computer science,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
singapore moe,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
state university east lansing,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
subject descriptor,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
symbol meaning,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,PERSON
time efficiency finally,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
u army research,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
wapt zt,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
weighted bit allocation,0,SIGIR 2012: Boosting multi-kernel locality-sensitive hashing for scalable image retrieval,55,ORGANIZATION
alex smola yahoo,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
behavior relation interplay,1,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION,ORGANIZATION
bri model similar,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
chang yahoo,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
computing georgia tech,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION,ORGANIZATION
discounted cumulative gain,1,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
epinion yahoo,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
friendshipinterest propagation,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
hongyuan zha college,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
logistic regression,1,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
model rmse,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
network shuang hong yang college,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
nsf grant,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
performance keywords,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
rand fip corr,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
relation analysis,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION,ORGANIZATION
semisupervised bri,1,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
social tie,1,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,ORGANIZATION
subject descriptor,0,SIGIR 2012: Friend or frenemy?: predicting signed ties in social networks,555,PERSON
algorithm keywords,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
barack obama,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON,PERSON
britney spear,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
case experiment,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
cha ucla computer science dept los angeles,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
christopher moghbel,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
community user topic,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
edge generative model,1,SIGIR 2012: Social-network analysis using topic models,565,PERSON
experiment setting for,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
general assembly,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
general term experimentation,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
group topic,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
jong han park,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
junghoo cho,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
kevin rose,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
latent dirichlet allocation,1,SIGIR 2012: Social-network analysis using topic models,565,PERSON,ORGANIZATION
los angeles,0,SIGIR 2012: Social-network analysis using topic models,565,GPE
nested chinese restaurant process,1,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
relationship graph,1,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
social network before,0,SIGIR 2012: Social-network analysis using topic models,565,ORGANIZATION
statistic value,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
subject descriptor,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
symbol meaning,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
topic search,0,SIGIR 2012: Social-network analysis using topic models,565,PERSON
aaronastanford canadian,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
alka yagnik,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
anjelina jolie,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
ashton kutcher,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
atpworldtour politics,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
barack obama,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
bio major,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
bio query,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON
bonjovi tennis tennis,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
bp america,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
brazil niloy ganguly,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
cbs news,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
cbsnews music,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
charlie kindel founder,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
chuck grassley,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON,PERSON
claire mccaskill,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON
computer science,1,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
conclusion a twitter,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
courteneycox american,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
daniel tunkelang,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON
edsonbuddle soccer,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
english actress,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
film saving hubble,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
flipbooks news,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
gohsep emergency,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
grantwahl sport illustrated,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
gummadi mpi-sws,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
harry potter,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
hubblehugger77 space explorer,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
ian soboroff,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
iit kharagpur microsoft,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
iphone news,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
itunes music music,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
james caverlee,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
jimmy fallon,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
justin timberlake,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
la lakers,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
lady gaga,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
latenvironment environmental,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
leverage twitter list twitter,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
list meta-data,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON,PERSON,PERSON
list user,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
mactweeter account,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
maria grineva,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
mark sanderson,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON
mean average,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
microblogs saptarshi ghosh,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
national ocean,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
new york,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,GPE
nwf national wildlife,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
phone power,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
program committee,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
random information,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
ranked query,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON,PERSON,PERSON
reuters latest,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
sachin tendulkar,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
shay given ireland,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
sigir2010 people,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
social strategy shaman,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
sony music,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
subject descriptor,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
taylorswift13 bio,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
technology iphone,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
tie query linux,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
time soccer,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
tuaw unofficial apple weblog,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
twitter list,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION,ORGANIZATION,PERSON,PERSON,PERSON
twitter wtf,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON
u national team,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
uscg u coast,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
user extract,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON,PERSON,PERSON
werner vogels,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
windowsphonenl window phone,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,ORGANIZATION
yoga journal,0,SIGIR 2012: Cognos: crowdsourcing search for topic experts in microblogs,575,PERSON
abstract enterprise,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
almaden san jose,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON,PERSON
benny kimelfeld,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
corpus statistic,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
discounted cumulative gain,1,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION,ORGANIZATION
enterprise search zhuowei bao university,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
extended dataset,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
globally greedy,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
ibm research,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION,ORGANIZATION
index query,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
intel xeon,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
intelligent information system,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
introduction while,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
labeled dataset,1,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
locally greedy,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION
mean reciprocal rank,1,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,ORGANIZATION,ORGANIZATION
pennsylvania philadelphia,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,GPE
query final,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
standard software installer,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
subject descriptor,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
such s,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
theory keywords,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
yunyao li,0,SIGIR 2012: Automatic suggestion of query-rewrite rules for enterprise search,591,PERSON
abstract query,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
daily smape,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON,PERSON
experimentation keywords query,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
failure analysis,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
general term algorithm,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
google trend,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
introduction query,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
kira radinsky technion,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
latent dirichlet allocation,1,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
parameter estimation,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
qac candidate,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
sarah burke,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
sarah palin,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
shokouhi microsoft research cambridge,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
subject descriptor,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
technology haifa,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
testbed spearman,0,SIGIR 2012: Time-sensitive query auto-completion,601,PERSON
work query,0,SIGIR 2012: Time-sensitive query auto-completion,601,ORGANIZATION
abstract query,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
baseline dataset method,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,PERSON
channel model,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
chengxiang zhai department,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
component besides,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
computer science,1,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
conditional random field,1,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION,ORGANIZATION
correction result,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,ORGANIZATION
dataset error type,0,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,PERSON
discriminative training,1,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,PERSON
dynamic programming,1,SIGIR 2012: A generalized hidden Markov model with discriminative training for query spelling correction,611,PERSON,PERSON,PERSON,PERSON
