trec collection,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
verbose query,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
web collection,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
web corpus,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
web retrieval,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
web search,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
weighting scheme,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
wikipedia title,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
window size,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
arithmetic mean,SIGIR 2012: Time-based calibration of effectiveness measures
average precision,SIGIR 2012: Time-based calibration of effectiveness measures
behavioral data,SIGIR 2012: Time-based calibration of effectiveness measures
binary relevance,SIGIR 2012: Time-based calibration of effectiveness measures
commercial search engine,SIGIR 2012: Time-based calibration of effectiveness measures
completion time,SIGIR 2012: Time-based calibration of effectiveness measures
computer science,SIGIR 2012: Time-based calibration of effectiveness measures
constant rate,SIGIR 2012: Time-based calibration of effectiveness measures
constant term,SIGIR 2012: Time-based calibration of effectiveness measures
data collection,SIGIR 2012: Time-based calibration of effectiveness measures
decision making,SIGIR 2012: Time-based calibration of effectiveness measures
decision model,SIGIR 2012: Time-based calibration of effectiveness measures
discriminative power,SIGIR 2012: Time-based calibration of effectiveness measures
document length,SIGIR 2012: Time-based calibration of effectiveness measures
document page,SIGIR 2012: Time-based calibration of effectiveness measures
document relevance,SIGIR 2012: Time-based calibration of effectiveness measures
dual purpose,SIGIR 2012: Time-based calibration of effectiveness measures
effectiveness measure,SIGIR 2012: Time-based calibration of effectiveness measures
evaluation measure,SIGIR 2012: Time-based calibration of effectiveness measures
evaluation metric,SIGIR 2012: Time-based calibration of effectiveness measures
evaluation program,SIGIR 2012: Time-based calibration of effectiveness measures
expected browsing utility,SIGIR 2012: Time-based calibration of effectiveness measures
expected reciprocal rank,SIGIR 2012: Time-based calibration of effectiveness measures
graded gain,SIGIR 2012: Time-based calibration of effectiveness measures
graded relevance,SIGIR 2012: Time-based calibration of effectiveness measures
graded relevance judgment,SIGIR 2012: Time-based calibration of effectiveness measures
human factor,SIGIR 2012: Time-based calibration of effectiveness measures
human term,SIGIR 2012: Time-based calibration of effectiveness measures
implicit feedback,SIGIR 2012: Time-based calibration of effectiveness measures
information need,SIGIR 2012: Time-based calibration of effectiveness measures
information retrieval,SIGIR 2012: Time-based calibration of effectiveness measures
information retrieval system,SIGIR 2012: Time-based calibration of effectiveness measures
information storage,SIGIR 2012: Time-based calibration of effectiveness measures
interaction log,SIGIR 2012: Time-based calibration of effectiveness measures
interactive retrieval,SIGIR 2012: Time-based calibration of effectiveness measures
interactive retrieval behavior,SIGIR 2012: Time-based calibration of effectiveness measures
ir evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
ir system,SIGIR 2012: Time-based calibration of effectiveness measures
length normalization,SIGIR 2012: Time-based calibration of effectiveness measures
linear function,SIGIR 2012: Time-based calibration of effectiveness measures
linear model,SIGIR 2012: Time-based calibration of effectiveness measures
linear rate,SIGIR 2012: Time-based calibration of effectiveness measures
linear regression,SIGIR 2012: Time-based calibration of effectiveness measures
log data,SIGIR 2012: Time-based calibration of effectiveness measures
maximum average,SIGIR 2012: Time-based calibration of effectiveness measures
mean average precision,SIGIR 2012: Time-based calibration of effectiveness measures
mean time,SIGIR 2012: Time-based calibration of effectiveness measures
msn search engine,SIGIR 2012: Time-based calibration of effectiveness measures
navigational need,SIGIR 2012: Time-based calibration of effectiveness measures
normalized discounted cumulative gain,SIGIR 2012: Time-based calibration of effectiveness measures
online search,SIGIR 2012: Time-based calibration of effectiveness measures
paired t-test,SIGIR 2012: Time-based calibration of effectiveness measures
parameter setting,SIGIR 2012: Time-based calibration of effectiveness measures
population average,SIGIR 2012: Time-based calibration of effectiveness measures
population average time,SIGIR 2012: Time-based calibration of effectiveness measures
precision list,SIGIR 2012: Time-based calibration of effectiveness measures
probability ranking principle,SIGIR 2012: Time-based calibration of effectiveness measures
query reformulation,SIGIR 2012: Time-based calibration of effectiveness measures
random variable,SIGIR 2012: Time-based calibration of effectiveness measures
ranking algorithm,SIGIR 2012: Time-based calibration of effectiveness measures
ranking function,SIGIR 2012: Time-based calibration of effectiveness measures
relevance feedback,SIGIR 2012: Time-based calibration of effectiveness measures
relevance judgment,SIGIR 2012: Time-based calibration of effectiveness measures
relevance probability,SIGIR 2012: Time-based calibration of effectiveness measures
retrieval effectiveness,SIGIR 2012: Time-based calibration of effectiveness measures
retrieval evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
retrieval precision,SIGIR 2012: Time-based calibration of effectiveness measures
retrieval result,SIGIR 2012: Time-based calibration of effectiveness measures
retrieval system,SIGIR 2012: Time-based calibration of effectiveness measures
running subject,SIGIR 2012: Time-based calibration of effectiveness measures
search activity,SIGIR 2012: Time-based calibration of effectiveness measures
search effectiveness,SIGIR 2012: Time-based calibration of effectiveness measures
search engine,SIGIR 2012: Time-based calibration of effectiveness measures
search engine evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
search engine result,SIGIR 2012: Time-based calibration of effectiveness measures
search evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
search interface,SIGIR 2012: Time-based calibration of effectiveness measures
search process,SIGIR 2012: Time-based calibration of effectiveness measures
search result,SIGIR 2012: Time-based calibration of effectiveness measures
search task,SIGIR 2012: Time-based calibration of effectiveness measures
search topic,SIGIR 2012: Time-based calibration of effectiveness measures
searcher simulation,SIGIR 2012: Time-based calibration of effectiveness measures
significance level,SIGIR 2012: Time-based calibration of effectiveness measures
significance test,SIGIR 2012: Time-based calibration of effectiveness measures
system performance,SIGIR 2012: Time-based calibration of effectiveness measures
test collection,SIGIR 2012: Time-based calibration of effectiveness measures
textual item,SIGIR 2012: Time-based calibration of effectiveness measures
trec collection,SIGIR 2012: Time-based calibration of effectiveness measures
true positive rate,SIGIR 2012: Time-based calibration of effectiveness measures
tuning ranking,SIGIR 2012: Time-based calibration of effectiveness measures
tuning search engine,SIGIR 2012: Time-based calibration of effectiveness measures
user average,SIGIR 2012: Time-based calibration of effectiveness measures
user behavior,SIGIR 2012: Time-based calibration of effectiveness measures
user click,SIGIR 2012: Time-based calibration of effectiveness measures
user data,SIGIR 2012: Time-based calibration of effectiveness measures
user decision,SIGIR 2012: Time-based calibration of effectiveness measures
user evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
user experience,SIGIR 2012: Time-based calibration of effectiveness measures
user interaction,SIGIR 2012: Time-based calibration of effectiveness measures
user interface,SIGIR 2012: Time-based calibration of effectiveness measures
user model,SIGIR 2012: Time-based calibration of effectiveness measures
user need,SIGIR 2012: Time-based calibration of effectiveness measures
user performance,SIGIR 2012: Time-based calibration of effectiveness measures
user simulation,SIGIR 2012: Time-based calibration of effectiveness measures
user strategy,SIGIR 2012: Time-based calibration of effectiveness measures
user study,SIGIR 2012: Time-based calibration of effectiveness measures
user utility,SIGIR 2012: Time-based calibration of effectiveness measures
user view,SIGIR 2012: Time-based calibration of effectiveness measures
web browser,SIGIR 2012: Time-based calibration of effectiveness measures
web page,SIGIR 2012: Time-based calibration of effectiveness measures
web search,SIGIR 2012: Time-based calibration of effectiveness measures
web search engine,SIGIR 2012: Time-based calibration of effectiveness measures
web search evaluation,SIGIR 2012: Time-based calibration of effectiveness measures
web search result,SIGIR 2012: Time-based calibration of effectiveness measures
weighted average,SIGIR 2012: Time-based calibration of effectiveness measures
baseline interface,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
browsing interface,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
cell phone,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
computer science,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
data relation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
decision support system,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
digital library,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
diversification algorithm,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
diversification system,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
diversified search result,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
estimation quality,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
exit questionnaire,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
experimental design,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
exploratory search,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
faceted topic,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
false positive,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
graph-based approach,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
graph-based method,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
human factor,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information access,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information gathering,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information need,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information processing,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information search,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information seeking,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information system,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
information visualization,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
interquartile range,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
original query suggestion,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query length,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query level,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query reformulation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query reformulations,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query suggestion,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
query term,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
reformulated query,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
relevance estimate,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
relevance estimation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
relevance score,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
research question,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search behavior,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search effectiveness,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search efficiency,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search engine,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search engine result,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search experience,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search intent,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search interaction,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search performance,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search query,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search result,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search result diversification,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search result diversification algorithm,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search result presentation interface,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search system,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search task,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
standard deviation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
statistically significant,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
task session,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
term frequency,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
text retrieval conference,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user behavior,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user effectiveness,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user evaluation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user experiment,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user interface,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user operation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user performance,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user satisfaction,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user study,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
visual interface,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web browser,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web diversity,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web document,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web page,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web search,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web search engine,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web search result diversification,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web search system,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
web space,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
artificial intelligence,SIGIR 2012: Improving retrieval of short texts through document expansion
baseline relevance feedback,SIGIR 2012: Improving retrieval of short texts through document expansion
bm25 ranking,SIGIR 2012: Improving retrieval of short texts through document expansion
clickthrough data,SIGIR 2012: Improving retrieval of short texts through document expansion
cluster-based ir,SIGIR 2012: Improving retrieval of short texts through document expansion
cluster-based query expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
cluster-based retrieval,SIGIR 2012: Improving retrieval of short texts through document expansion
compressed distribution,SIGIR 2012: Improving retrieval of short texts through document expansion
computational constraint,SIGIR 2012: Improving retrieval of short texts through document expansion
computer science,SIGIR 2012: Improving retrieval of short texts through document expansion
conditional independence,SIGIR 2012: Improving retrieval of short texts through document expansion
cosine similarity,SIGIR 2012: Improving retrieval of short texts through document expansion
data set,SIGIR 2012: Improving retrieval of short texts through document expansion
digital library,SIGIR 2012: Improving retrieval of short texts through document expansion
dirichlet prior,SIGIR 2012: Improving retrieval of short texts through document expansion
dirichlet smoothing,SIGIR 2012: Improving retrieval of short texts through document expansion
dirichlet smoothing parameter,SIGIR 2012: Improving retrieval of short texts through document expansion
discussion forum,SIGIR 2012: Improving retrieval of short texts through document expansion
document collection,SIGIR 2012: Improving retrieval of short texts through document expansion
document expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
document expansion data,SIGIR 2012: Improving retrieval of short texts through document expansion
document language model,SIGIR 2012: Improving retrieval of short texts through document expansion
document length,SIGIR 2012: Improving retrieval of short texts through document expansion
document model,SIGIR 2012: Improving retrieval of short texts through document expansion
document prior,SIGIR 2012: Improving retrieval of short texts through document expansion
document representation,SIGIR 2012: Improving retrieval of short texts through document expansion
document retrieval,SIGIR 2012: Improving retrieval of short texts through document expansion
european conference,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded document,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded document model,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded language model,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded model,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded query,SIGIR 2012: Improving retrieval of short texts through document expansion
expanded query model,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion data,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion document,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion method,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion mile,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion model,SIGIR 2012: Improving retrieval of short texts through document expansion
expansion source,SIGIR 2012: Improving retrieval of short texts through document expansion
experimental retrieval,SIGIR 2012: Improving retrieval of short texts through document expansion
exponential rate,SIGIR 2012: Improving retrieval of short texts through document expansion
feature type,SIGIR 2012: Improving retrieval of short texts through document expansion
feedback result,SIGIR 2012: Improving retrieval of short texts through document expansion
generative process,SIGIR 2012: Improving retrieval of short texts through document expansion
human language technology,SIGIR 2012: Improving retrieval of short texts through document expansion
information need,SIGIR 2012: Improving retrieval of short texts through document expansion
information retrieval,SIGIR 2012: Improving retrieval of short texts through document expansion
information science,SIGIR 2012: Improving retrieval of short texts through document expansion
information search,SIGIR 2012: Improving retrieval of short texts through document expansion
information storage,SIGIR 2012: Improving retrieval of short texts through document expansion
information system,SIGIR 2012: Improving retrieval of short texts through document expansion
international conference,SIGIR 2012: Improving retrieval of short texts through document expansion
ir collection,SIGIR 2012: Improving retrieval of short texts through document expansion
ir model,SIGIR 2012: Improving retrieval of short texts through document expansion
ir performance,SIGIR 2012: Improving retrieval of short texts through document expansion
ir systems-term frequency,SIGIR 2012: Improving retrieval of short texts through document expansion
joint conference,SIGIR 2012: Improving retrieval of short texts through document expansion
kernel density,SIGIR 2012: Improving retrieval of short texts through document expansion
knowledge management,SIGIR 2012: Improving retrieval of short texts through document expansion
language model,SIGIR 2012: Improving retrieval of short texts through document expansion
language modeling,SIGIR 2012: Improving retrieval of short texts through document expansion
latent dirichlet allocation,SIGIR 2012: Improving retrieval of short texts through document expansion
lda model,SIGIR 2012: Improving retrieval of short texts through document expansion
lexical expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
lexical neighborhood,SIGIR 2012: Improving retrieval of short texts through document expansion
lexical property,SIGIR 2012: Improving retrieval of short texts through document expansion
lexical representation,SIGIR 2012: Improving retrieval of short texts through document expansion
maximum likelihood,SIGIR 2012: Improving retrieval of short texts through document expansion
maximum likelihood estimator,SIGIR 2012: Improving retrieval of short texts through document expansion
mean average precision,SIGIR 2012: Improving retrieval of short texts through document expansion
mechanical turk4,SIGIR 2012: Improving retrieval of short texts through document expansion
nearest neighbor,SIGIR 2012: Improving retrieval of short texts through document expansion
news article,SIGIR 2012: Improving retrieval of short texts through document expansion
original model,SIGIR 2012: Improving retrieval of short texts through document expansion
original query,SIGIR 2012: Improving retrieval of short texts through document expansion
probability distribution,SIGIR 2012: Improving retrieval of short texts through document expansion
pseudo-query processing,SIGIR 2012: Improving retrieval of short texts through document expansion
query answering system,SIGIR 2012: Improving retrieval of short texts through document expansion
query expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
query likelihood,SIGIR 2012: Improving retrieval of short texts through document expansion
query likelihood model,SIGIR 2012: Improving retrieval of short texts through document expansion
query log,SIGIR 2012: Improving retrieval of short texts through document expansion
query model,SIGIR 2012: Improving retrieval of short texts through document expansion
query suitability,SIGIR 2012: Improving retrieval of short texts through document expansion
query term,SIGIR 2012: Improving retrieval of short texts through document expansion
query text,SIGIR 2012: Improving retrieval of short texts through document expansion
query word,SIGIR 2012: Improving retrieval of short texts through document expansion
question answering,SIGIR 2012: Improving retrieval of short texts through document expansion
relevance assessment,SIGIR 2012: Improving retrieval of short texts through document expansion
relevance feedback,SIGIR 2012: Improving retrieval of short texts through document expansion
relevance judgment,SIGIR 2012: Improving retrieval of short texts through document expansion
relevance model,SIGIR 2012: Improving retrieval of short texts through document expansion
relevance modeling,SIGIR 2012: Improving retrieval of short texts through document expansion
result set,SIGIR 2012: Improving retrieval of short texts through document expansion
retrieval effectiveness,SIGIR 2012: Improving retrieval of short texts through document expansion
retrieval status,SIGIR 2012: Improving retrieval of short texts through document expansion
search engine,SIGIR 2012: Improving retrieval of short texts through document expansion
search log,SIGIR 2012: Improving retrieval of short texts through document expansion
similarity measure,SIGIR 2012: Improving retrieval of short texts through document expansion
smoothing document language model,SIGIR 2012: Improving retrieval of short texts through document expansion
smoothing method,SIGIR 2012: Improving retrieval of short texts through document expansion
smoothing parameter,SIGIR 2012: Improving retrieval of short texts through document expansion
smoothing technique,SIGIR 2012: Improving retrieval of short texts through document expansion
social medium,SIGIR 2012: Improving retrieval of short texts through document expansion
standard deviation,SIGIR 2012: Improving retrieval of short texts through document expansion
statistical source expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
statistically significant,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal expansion,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal factor,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal influence,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal ir,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal prior,SIGIR 2012: Improving retrieval of short texts through document expansion
temporal profile,SIGIR 2012: Improving retrieval of short texts through document expansion
term frequency,SIGIR 2012: Improving retrieval of short texts through document expansion
term probability,SIGIR 2012: Improving retrieval of short texts through document expansion
test collection,SIGIR 2012: Improving retrieval of short texts through document expansion
test data,SIGIR 2012: Improving retrieval of short texts through document expansion
test query,SIGIR 2012: Improving retrieval of short texts through document expansion
text representation,SIGIR 2012: Improving retrieval of short texts through document expansion
topic model,SIGIR 2012: Improving retrieval of short texts through document expansion
traditional ir,SIGIR 2012: Improving retrieval of short texts through document expansion
training data,SIGIR 2012: Improving retrieval of short texts through document expansion
translation model,SIGIR 2012: Improving retrieval of short texts through document expansion
trec 2011 microblog,SIGIR 2012: Improving retrieval of short texts through document expansion
trec collection,SIGIR 2012: Improving retrieval of short texts through document expansion
user interaction,SIGIR 2012: Improving retrieval of short texts through document expansion
vocabulary mismatch,SIGIR 2012: Improving retrieval of short texts through document expansion
web collection,SIGIR 2012: Improving retrieval of short texts through document expansion
weighted average,SIGIR 2012: Improving retrieval of short texts through document expansion
writing query,SIGIR 2012: Improving retrieval of short texts through document expansion
writing relevance,SIGIR 2012: Improving retrieval of short texts through document expansion
active learning,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
artificial intelligence,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
binary case,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
binary classification,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
binary classifier,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
cell estimation,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
class-specific contingency,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
class-specific utility,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
class-specific value,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
classification context,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
classification effectiveness,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
classification error,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
computational cost,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
computational learning,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
computational linguistics,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
data set,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
descending order,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
dirichlet prior,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
document classification,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
document model,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
document set,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
effectiveness measure,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
error elimination,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
error reduction,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
european conference,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
evaluation function,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
evaluation measure,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
false negative,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
false positive,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
human annotator,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
information retrieval,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
information search,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
information storage,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
information system,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
international conference,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
knowledge discovery,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
language model,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
language modeling,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
language modelling,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
laplace smoothing,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
laplace smoothing method,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
learning task,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
logistic function,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
machine learning,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
natural language,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
optimization method,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
pattern recognition,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
penalty function,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
probability estimation,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
random curve,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
random factor,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
ranking method,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
ranking strategy,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
retrieval effectiveness,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
search process,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
selective sampling,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
smoothing contingency,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
smoothing method,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
smoothing technique,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
stop word,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
supervised learning,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
support vector machine,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
test set,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
text categorization,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
text classification,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
textual document,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
total elimination,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
training data,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
training document,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
training set,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
true negative,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
true positive,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
utility function,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
utility-based ranking,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
world wide web,SIGIR 2012: A utility-theoretic ranking method for semi-automated text classification
cache cache hit rate,SIGIR 2012: Reactive index replication for distributed search engines
cache drop,SIGIR 2012: Reactive index replication for distributed search engines
cache invalidation,SIGIR 2012: Reactive index replication for distributed search engines
commercial search engine,SIGIR 2012: Reactive index replication for distributed search engines
compression rate,SIGIR 2012: Reactive index replication for distributed search engines
computational cost,SIGIR 2012: Reactive index replication for distributed search engines
computer science,SIGIR 2012: Reactive index replication for distributed search engines
data mining,SIGIR 2012: Reactive index replication for distributed search engines
data structure,SIGIR 2012: Reactive index replication for distributed search engines
data type,SIGIR 2012: Reactive index replication for distributed search engines
distributed query processing,SIGIR 2012: Reactive index replication for distributed search engines
distributed search engine,SIGIR 2012: Reactive index replication for distributed search engines
